cafe_location,transaction_id,date_time,customer_id,item,item_quantity,net_price
Slurpie,CAF0012549,11/13/24 12:23,C8742,Soda,2,2.99
Icee,CAF0012549,11/13/24 12:23,C8742,Fries,2,4.99
Icee,CAF0001256,11/13/24 12:24,C5339,Cookie,2,2.75
Slurpie,CAF0001256,11/13/24 12:24,C5339,Pizza Slice,1,5.99
Slushie,CAF0001256,11/13/24 12:24,C5339,Fries,1,4.99
Icee,CAF0006679,11/13/24 12:25,C6963,Hot Chocolate,1,3.99
Icee,CAF0019715,11/13/24 12:26,M1117,Fries,2,4.24
Icee,CAF0019715,11/13/24 12:26,M1117,Breakfast Sandwich,1,6.67
Slurpie,CAF0006077,11/13/24 12:33,C6786,Cookie,2,2.75
Icee,CAF0018010,11/13/24 12:42,M1070,Fries,1,4.24
Slurpie,CAF0018010,11/13/24 12:42,M1070,Hot Chocolate,1,3.39
Slurpie,CAF0018010,11/13/24 12:42,M1070,Breakfast Sandwich,1,6.67
Slushie,CAF0020787,11/13/24 12:56,M1144,Coffee,2,3.39
Slurpie,CAF0016226,11/13/24 12:59,M1019,Fries,2,4.24
Icee,CAF0016226,11/13/24 12:59,M1019,Coffee,2,3.39
Slurpie,CAF0016226,11/13/24 12:59,M1019,Pizza Slice,2,5.09
Slushie,CAF0022046,11/13/24 13:02,M1179,Burger,1,9.34
Icee,CAF0022046,11/13/24 13:02,M1179,Pizza Slice,2,5.09
Icee,CAF0022046,11/13/24 13:02,M1179,Fries,1,4.24
Slurpie,CAF0015932,11/13/24 13:03,M1011,Hot Chocolate,1,3.39
Slushie,CAF0015932,11/13/24 13:03,M1011,Soup,1,5.09
Slurpie,CAF0015932,11/13/24 13:03,M1011,Soda,1,2.54
Slurpie,CAF0007221,11/13/24 13:05,C7129,Pizza Slice,1,5.99
Slushie,CAF0007221,11/13/24 13:05,C7129,Breakfast Sandwich,2,7.85
Slushie,CAF0007221,11/13/24 13:05,C7129,Cookie,2,2.75
Slushie,CAF0013762,11/13/24 13:09,C9109,Pizza Slice,1,5.99
Slushie,CAF0020470,11/13/24 13:09,M1135,Pizza Slice,2,5.09
Icee,CAF0020470,11/13/24 13:09,M1135,Fries,1,4.24
Slushie,CAF0020470,11/13/24 13:09,M1135,Cookie,1,2.34
Slurpie,CAF0011740,11/13/24 13:13,C8485,Hot Chocolate,2,3.99
Slushie,CAF0011740,11/13/24 13:13,C8485,Breakfast Sandwich,1,7.85
Slurpie,CAF0020786,11/13/24 13:13,M1144,Burger,2,9.34
Icee,CAF0001717,11/13/24 13:16,C5472,Pizza Slice,1,5.99
Slurpie,CAF0001717,11/13/24 13:16,C5472,Soup,1,5.99
Slushie,CAF0001717,11/13/24 13:16,C5472,Breakfast Sandwich,1,7.85
Slurpie,CAF0017791,11/13/24 13:16,M1064,Breakfast Sandwich,1,6.67
Icee,CAF0001255,11/13/24 13:25,C5339,Soda,2,2.99
Slushie,CAF0001255,11/13/24 13:25,C5339,Pizza Slice,1,5.99
Icee,CAF0001255,11/13/24 13:25,C5339,Coffee,1,3.99
Slurpie,CAF0007222,11/13/24 13:28,C7129,Hot Chocolate,2,3.99
Slurpie,CAF0007222,11/13/24 13:28,C7129,Pizza Slice,1,5.99
Slushie,CAF0018585,11/13/24 13:37,M1084,Cookie,2,2.34
Slurpie,CAF0007001,11/13/24 13:41,C7058,Soda,1,2.99
Slurpie,CAF0012899,11/13/24 13:43,C8849,Pizza Slice,1,5.99
Slushie,CAF0012899,11/13/24 13:43,C8849,Coffee,2,3.99
Icee,CAF0019600,11/13/24 14:57,M1113,Coffee,2,3.39
Slurpie,CAF0019600,11/13/24 14:57,M1113,Burger,1,9.34
Slushie,CAF0006058,11/13/24 15:02,C6777,Breakfast Sandwich,2,7.85
Slushie,CAF0010030,11/13/24 15:09,C7975,Burger,2,10.99
Slurpie,CAF0010030,11/13/24 15:09,C7975,Soup,2,5.99
Icee,CAF0005921,11/13/24 15:31,C6742,Cookie,2,2.75
Icee,CAF0005921,11/13/24 15:31,C6742,Soda,1,2.99
Slurpie,CAF0023648,11/13/24 16:00,C9713,Hot Chocolate,1,3.99
Icee,CAF0018584,11/13/24 16:09,M1084,Soup,2,5.09
Slushie,CAF0017354,11/14/24 7:27,M1054,Burger,2,9.34
Slushie,CAF0021228,11/14/24 8:22,M1154,Soup,2,5.09
Slurpie,CAF0008064,11/14/24 8:24,C7392,Breakfast Sandwich,2,7.85
Slurpie,CAF0001194,11/14/24 8:33,C5319,Coffee,1,3.99
Slushie,CAF0001194,11/14/24 8:33,C5319,Burger,1,10.99
Icee,CAF0001194,11/14/24 8:33,C5319,Fries,1,4.99
Slushie,CAF0001420,11/14/24 8:33,C5383,Breakfast Sandwich,1,7.85
Slushie,CAF0001420,11/14/24 8:33,C5383,Soda,1,2.99
Slurpie,CAF0001420,11/14/24 8:33,C5383,Hot Chocolate,1,3.99
Slurpie,CAF0017355,11/14/24 8:47,M1054,Fries,2,4.24
Slurpie,CAF0017355,11/14/24 8:47,M1054,Cookie,2,2.34
Slushie,CAF0021844,11/14/24 9:01,M1175,Cookie,1,2.34
Slurpie,CAF0017055,11/14/24 9:05,M1043,Soda,2,2.54
Icee,CAF0017055,11/14/24 9:05,M1043,Pizza Slice,1,5.09
Slurpie,CAF0023284,11/14/24 9:05,M1212,Coffee,2,3.39
Slushie,CAF0012533,11/14/24 9:06,C8736,Soup,1,5.99
Slurpie,CAF0012533,11/14/24 9:06,C8736,Hot Chocolate,2,3.99
Icee,CAF0021892,11/14/24 9:07,M1176,Burger,1,9.34
Slurpie,CAF0021892,11/14/24 9:07,M1176,Soup,1,5.09
Slushie,CAF0017793,11/14/24 9:13,M1064,Burger,2,9.34
Icee,CAF0007761,11/14/24 9:24,C7298,Burger,2,10.99
Slurpie,CAF0007761,11/14/24 9:24,C7298,Hot Chocolate,2,3.99
Slurpie,CAF0007761,11/14/24 9:24,C7298,Soup,2,5.99
Slushie,CAF0019901,11/14/24 9:26,M1121,Hot Chocolate,1,3.39
Slurpie,CAF0019901,11/14/24 9:26,M1121,Coffee,1,3.39
Icee,CAF0019901,11/14/24 9:26,M1121,Cookie,1,2.34
Slushie,CAF0021659,11/14/24 9:27,M1167,Breakfast Sandwich,1,6.67
Slushie,CAF0021659,11/14/24 9:27,M1167,Coffee,1,3.39
Slushie,CAF0021659,11/14/24 9:27,M1167,Soda,2,2.54
Slushie,CAF0005269,11/14/24 9:35,C6549,Fries,1,4.99
Icee,CAF0007033,11/14/24 9:35,C7064,Soda,2,2.99
Slushie,CAF0007033,11/14/24 9:35,C7064,Soup,1,5.99
Icee,CAF0016496,11/14/24 9:39,M1025,Soup,1,5.09
Slurpie,CAF0016496,11/14/24 9:39,M1025,Burger,2,9.34
Slushie,CAF0016496,11/14/24 9:39,M1025,Cookie,1,2.34
Slurpie,CAF0023138,11/14/24 9:41,M1208,Hot Chocolate,1,3.39
Slushie,CAF0023138,11/14/24 9:41,M1208,Soda,2,2.54
Icee,CAF0023138,11/14/24 9:41,M1208,Fries,2,4.24
Slurpie,CAF0000233,11/14/24 9:42,C5060,Burger,1,10.99
Slurpie,CAF0000233,11/14/24 9:42,C5060,Soda,1,2.99
Icee,CAF0000233,11/14/24 9:42,C5060,Coffee,2,3.99
Slushie,CAF0023041,11/14/24 9:42,M1206,Cookie,2,2.34
Slurpie,CAF0021599,11/14/24 9:53,M1165,Breakfast Sandwich,1,6.67
Icee,CAF0021599,11/14/24 9:53,M1165,Soda,1,2.54
Slushie,CAF0021599,11/14/24 9:53,M1165,Coffee,2,3.39
Slurpie,CAF0021413,11/14/24 9:56,M1159,Soda,1,2.54
Slurpie,CAF0021413,11/14/24 9:56,M1159,Pizza Slice,1,5.09
Slurpie,CAF0007830,11/14/24 10:00,C7320,Hot Chocolate,2,3.99
Slushie,CAF0007830,11/14/24 10:00,C7320,Soda,1,2.99
Slurpie,CAF0008478,11/14/24 10:00,C7519,Pizza Slice,1,5.99
Icee,CAF0008478,11/14/24 10:00,C7519,Fries,1,4.99
Icee,CAF0008478,11/14/24 10:00,C7519,Cookie,1,2.75
Slushie,CAF0021067,11/14/24 10:00,M1151,Burger,1,9.34
Slushie,CAF0021067,11/14/24 10:00,M1151,Breakfast Sandwich,1,6.67
Icee,CAF0014570,11/14/24 10:01,C9339,Fries,1,4.99
Slushie,CAF0014570,11/14/24 10:01,C9339,Coffee,1,3.99
Icee,CAF0020336,11/14/24 10:01,M1132,Soup,1,5.09
Slurpie,CAF0012242,11/14/24 10:11,C8647,Coffee,1,3.99
Icee,CAF0002126,11/14/24 10:17,C5591,Soup,2,5.99
Icee,CAF0023042,11/14/24 10:21,M1206,Breakfast Sandwich,1,6.67
Slushie,CAF0021658,11/14/24 10:31,M1167,Cookie,2,2.34
Icee,CAF0021658,11/14/24 10:31,M1167,Burger,1,9.34
Slushie,CAF0001195,11/14/24 10:34,C5319,Coffee,2,3.99
Slushie,CAF0001195,11/14/24 10:34,C5319,Fries,1,4.99
Slushie,CAF0001195,11/14/24 10:34,C5319,Hot Chocolate,2,3.99
Slushie,CAF0004650,11/14/24 10:36,C6356,Soup,1,5.99
Icee,CAF0019855,11/14/24 10:42,M1120,Fries,1,4.24
Slurpie,CAF0019855,11/14/24 10:42,M1120,Soup,1,5.09
Slushie,CAF0011230,11/14/24 10:44,C8336,Soup,2,5.99
Slurpie,CAF0011230,11/14/24 10:44,C8336,Coffee,2,3.99
Slushie,CAF0011230,11/14/24 10:44,C8336,Hot Chocolate,2,3.99
Icee,CAF0016580,11/14/24 10:45,M1030,Cookie,1,2.34
Icee,CAF0016580,11/14/24 10:45,M1030,Hot Chocolate,2,3.39
Slushie,CAF0021891,11/14/24 10:47,M1176,Breakfast Sandwich,2,6.67
Icee,CAF0021891,11/14/24 10:47,M1176,Fries,1,4.24
Slurpie,CAF0021891,11/14/24 10:47,M1176,Pizza Slice,1,5.09
Slushie,CAF0018761,11/14/24 10:48,M1088,Pizza Slice,1,5.09
Slurpie,CAF0018761,11/14/24 10:48,M1088,Soup,1,5.09
Icee,CAF0020511,11/14/24 10:50,M1136,Fries,1,4.24
Slushie,CAF0020511,11/14/24 10:50,M1136,Soup,1,5.09
Slurpie,CAF0020511,11/14/24 10:50,M1136,Burger,1,9.34
Slurpie,CAF0004649,11/14/24 10:52,C6356,Soup,1,5.99
Slurpie,CAF0004649,11/14/24 10:52,C6356,Breakfast Sandwich,1,7.85
Icee,CAF0014569,11/14/24 10:57,C9339,Burger,1,10.99
Icee,CAF0016259,11/14/24 10:59,M1020,Fries,1,4.24
Icee,CAF0016259,11/14/24 10:59,M1020,Burger,2,9.34
Slushie,CAF0016259,11/14/24 10:59,M1020,Hot Chocolate,2,3.39
Slurpie,CAF0013182,11/14/24 11:02,C8948,Breakfast Sandwich,2,7.85
Slushie,CAF0013182,11/14/24 11:02,C8948,Fries,2,4.99
Icee,CAF0016258,11/14/24 11:02,M1020,Soda,1,2.54
Slushie,CAF0016258,11/14/24 11:02,M1020,Hot Chocolate,2,3.39
Slurpie,CAF0015599,11/14/24 11:04,M1001,Soup,1,5.09
Slurpie,CAF0015599,11/14/24 11:04,M1001,Hot Chocolate,2,3.39
Slushie,CAF0017794,11/14/24 11:05,M1064,Coffee,2,3.39
Slurpie,CAF0017794,11/14/24 11:05,M1064,Burger,2,9.34
Icee,CAF0017794,11/14/24 11:05,M1064,Breakfast Sandwich,1,6.67
Slushie,CAF0013209,11/14/24 11:06,C8958,Breakfast Sandwich,1,7.85
Slurpie,CAF0013209,11/14/24 11:06,C8958,Hot Chocolate,2,3.99
Slushie,CAF0019856,11/14/24 11:06,M1120,Hot Chocolate,2,3.39
Icee,CAF0019856,11/14/24 11:06,M1120,Pizza Slice,1,5.09
Icee,CAF0019856,11/14/24 11:06,M1120,Cookie,1,2.34
Slurpie,CAF0014454,11/14/24 11:07,C9307,Hot Chocolate,2,3.99
Slushie,CAF0014454,11/14/24 11:07,C9307,Breakfast Sandwich,1,7.85
Icee,CAF0001421,11/14/24 11:17,C5383,Soda,2,2.99
Slurpie,CAF0001421,11/14/24 11:17,C5383,Burger,2,10.99
Icee,CAF0001421,11/14/24 11:17,C5383,Pizza Slice,2,5.99
Slurpie,CAF0008606,11/14/24 11:20,C7554,Burger,1,10.99
Icee,CAF0008606,11/14/24 11:20,C7554,Fries,2,4.99
Slurpie,CAF0018760,11/14/24 11:21,M1088,Breakfast Sandwich,1,6.67
Icee,CAF0018845,11/14/24 11:27,M1090,Cookie,2,2.34
Icee,CAF0019005,11/14/24 11:30,M1096,Hot Chocolate,1,3.39
Slurpie,CAF0019005,11/14/24 11:30,M1096,Pizza Slice,1,5.09
Slurpie,CAF0006380,11/14/24 11:34,C6875,Burger,2,10.99
Slushie,CAF0006380,11/14/24 11:34,C6875,Pizza Slice,1,5.99
Slurpie,CAF0022895,11/14/24 11:35,M1203,Soup,1,5.09
Slurpie,CAF0010345,11/14/24 11:38,C8072,Coffee,2,3.99
Slurpie,CAF0008605,11/14/24 11:40,C7554,Soda,2,2.99
Icee,CAF0007034,11/14/24 11:43,C7064,Soup,2,5.99
Slurpie,CAF0016581,11/14/24 11:45,M1030,Coffee,1,3.39
Icee,CAF0005223,11/14/24 11:49,C6539,Coffee,1,3.99
Slushie,CAF0005223,11/14/24 11:49,C6539,Fries,1,4.99
Slurpie,CAF0005223,11/14/24 11:49,C6539,Soda,1,2.99
Icee,CAF0019004,11/14/24 11:51,M1096,Soda,2,2.54
Slushie,CAF0019004,11/14/24 11:51,M1096,Soup,1,5.09
Slushie,CAF0021999,11/14/24 11:53,M1178,Hot Chocolate,1,3.39
Slurpie,CAF0021999,11/14/24 11:53,M1178,Pizza Slice,2,5.09
Slushie,CAF0022666,11/14/24 11:56,M1198,Pizza Slice,1,5.09
Slushie,CAF0002070,11/14/24 11:58,C5572,Cookie,1,2.75
Icee,CAF0008479,11/14/24 11:58,C7519,Fries,1,4.99
Slushie,CAF0008479,11/14/24 11:58,C7519,Soup,2,5.99
Icee,CAF0008479,11/14/24 11:58,C7519,Soda,1,2.99
Slushie,CAF0007831,11/14/24 11:59,C7320,Soda,2,2.99
Icee,CAF0007831,11/14/24 11:59,C7320,Breakfast Sandwich,2,7.85
Icee,CAF0007831,11/14/24 11:59,C7320,Burger,1,10.99
Slushie,CAF0011311,11/14/24 11:59,C8360,Cookie,1,2.75
Slushie,CAF0022759,11/14/24 12:01,M1200,Cookie,2,2.34
Slushie,CAF0022759,11/14/24 12:01,M1200,Burger,1,9.34
Slushie,CAF0013404,11/14/24 12:08,C9006,Burger,1,10.99
Icee,CAF0013404,11/14/24 12:08,C9006,Soup,1,5.99
Slurpie,CAF0013404,11/14/24 12:08,C9006,Cookie,2,2.75
Slurpie,CAF0005326,11/14/24 12:11,C6567,Hot Chocolate,1,3.99
Slurpie,CAF0005326,11/14/24 12:11,C6567,Pizza Slice,2,5.99
Icee,CAF0005326,11/14/24 12:11,C6567,Burger,1,10.99
Icee,CAF0007760,11/14/24 12:12,C7298,Soup,1,5.99
Icee,CAF0005385,11/14/24 12:17,C6581,Hot Chocolate,1,3.99
Icee,CAF0005385,11/14/24 12:17,C6581,Fries,1,4.99
Slushie,CAF0015551,11/14/24 12:17,M1000,Cookie,2,2.34
Slurpie,CAF0015551,11/14/24 12:17,M1000,Burger,2,9.34
Slushie,CAF0013056,11/14/24 12:23,C8902,Breakfast Sandwich,1,7.85
Slushie,CAF0000234,11/14/24 12:25,C5060,Cookie,2,2.75
Icee,CAF0012532,11/14/24 12:25,C8736,Soda,1,2.99
Slushie,CAF0012532,11/14/24 12:25,C8736,Soup,2,5.99
Slushie,CAF0012532,11/14/24 12:25,C8736,Burger,1,10.99
Slushie,CAF0013181,11/14/24 12:30,C8948,Breakfast Sandwich,1,7.85
Slushie,CAF0001249,11/14/24 12:32,C5338,Coffee,1,3.99
Slurpie,CAF0001249,11/14/24 12:32,C5338,Soda,2,2.99
Icee,CAF0022894,11/14/24 12:32,M1203,Coffee,2,3.39
Slurpie,CAF0022894,11/14/24 12:32,M1203,Hot Chocolate,2,3.39
Slushie,CAF0022894,11/14/24 12:32,M1203,Burger,1,9.34
Slushie,CAF0013210,11/14/24 12:37,C8958,Coffee,1,3.99
Icee,CAF0013210,11/14/24 12:37,C8958,Hot Chocolate,1,3.99
Icee,CAF0003213,11/14/24 12:40,C5924,Hot Chocolate,2,3.99
Slurpie,CAF0003213,11/14/24 12:40,C5924,Soda,1,2.99
Slushie,CAF0003213,11/14/24 12:40,C5924,Coffee,1,3.99
Slurpie,CAF0011692,11/14/24 12:40,C8470,Hot Chocolate,1,3.99
Icee,CAF0011692,11/14/24 12:40,C8470,Burger,2,10.99
Slushie,CAF0011692,11/14/24 12:40,C8470,Pizza Slice,2,5.99
Slurpie,CAF0006379,11/14/24 12:42,C6875,Coffee,2,3.99
Slushie,CAF0018844,11/14/24 12:44,M1090,Breakfast Sandwich,1,6.67
Slurpie,CAF0022758,11/14/24 12:44,M1200,Breakfast Sandwich,2,6.67
Icee,CAF0022758,11/14/24 12:44,M1200,Soup,2,5.09
Slurpie,CAF0005325,11/14/24 12:46,C6567,Pizza Slice,1,5.99
Icee,CAF0005325,11/14/24 12:46,C6567,Breakfast Sandwich,1,7.85
Slushie,CAF0005325,11/14/24 12:46,C6567,Burger,1,10.99
Slushie,CAF0011693,11/14/24 12:47,C8470,Breakfast Sandwich,1,7.85
Slushie,CAF0011693,11/14/24 12:47,C8470,Fries,2,4.99
Icee,CAF0011693,11/14/24 12:47,C8470,Cookie,2,2.75
Slushie,CAF0012277,11/14/24 12:48,C8657,Soda,2,2.99
Icee,CAF0015600,11/14/24 12:55,M1001,Cookie,1,2.34
Slurpie,CAF0015600,11/14/24 12:55,M1001,Soda,1,2.54
Slushie,CAF0012278,11/14/24 12:56,C8657,Cookie,2,2.75
Slurpie,CAF0015717,11/14/24 12:59,M1006,Hot Chocolate,2,3.39
Slushie,CAF0009699,11/14/24 13:04,C7871,Burger,1,10.99
Icee,CAF0010013,11/14/24 13:14,C7971,Fries,2,4.99
Slurpie,CAF0010013,11/14/24 13:14,C7971,Coffee,2,3.99
Slurpie,CAF0010012,11/14/24 13:16,C7971,Pizza Slice,2,5.99
Slurpie,CAF0010012,11/14/24 13:16,C7971,Fries,2,4.99
Icee,CAF0010012,11/14/24 13:16,C7971,Burger,1,10.99
Slushie,CAF0011312,11/14/24 13:21,C8360,Soda,1,2.99
Slurpie,CAF0006439,11/14/24 13:25,C6893,Hot Chocolate,1,3.99
Slushie,CAF0002897,11/14/24 13:34,C5833,Coffee,2,3.99
Slushie,CAF0002897,11/14/24 13:34,C5833,Cookie,1,2.75
Icee,CAF0002897,11/14/24 13:34,C5833,Fries,1,4.99
Icee,CAF0002898,11/14/24 13:49,C5833,Burger,2,10.99
Slushie,CAF0002589,11/14/24 14:12,C5747,Soda,2,2.99
Icee,CAF0002589,11/14/24 14:12,C5747,Fries,2,4.99
Icee,CAF0002589,11/14/24 14:12,C5747,Coffee,1,3.99
Slushie,CAF0002192,11/14/24 15:36,C5613,Cookie,2,2.75
Slurpie,CAF0023331,11/15/24 7:45,M1213,Coffee,1,3.39
Slushie,CAF0023331,11/15/24 7:45,M1213,Burger,2,9.34
Slushie,CAF0023331,11/15/24 7:45,M1213,Soup,1,5.09
Icee,CAF0001176,11/15/24 8:00,C5314,Soup,1,5.99
Slushie,CAF0003370,11/15/24 8:09,C5975,Hot Chocolate,2,3.99
Slurpie,CAF0003370,11/15/24 8:09,C5975,Breakfast Sandwich,2,7.85
Icee,CAF0003370,11/15/24 8:09,C5975,Cookie,1,2.75
Slurpie,CAF0003371,11/15/24 8:39,C5975,Coffee,2,3.99
Slushie,CAF0003371,11/15/24 8:39,C5975,Soup,1,5.99
Icee,CAF0006033,11/15/24 8:41,C6769,Breakfast Sandwich,1,7.85
Slurpie,CAF0018280,11/15/24 8:52,M1077,Coffee,1,3.39
Icee,CAF0018280,11/15/24 8:52,M1077,Soup,2,5.09
Slushie,CAF0018280,11/15/24 8:52,M1077,Fries,1,4.24
Icee,CAF0009215,11/15/24 8:57,C7727,Soda,2,2.99
Icee,CAF0009215,11/15/24 8:57,C7727,Soup,1,5.99
Icee,CAF0022992,11/15/24 9:00,M1205,Hot Chocolate,2,3.39
Slurpie,CAF0022992,11/15/24 9:00,M1205,Soda,1,2.54
Slurpie,CAF0022992,11/15/24 9:00,M1205,Pizza Slice,2,5.09
Icee,CAF0015766,11/15/24 9:07,M1007,Pizza Slice,2,5.09
Icee,CAF0015900,11/15/24 9:08,M1010,Fries,1,4.24
Slurpie,CAF0015900,11/15/24 9:08,M1010,Soup,1,5.09
Slurpie,CAF0015900,11/15/24 9:08,M1010,Coffee,1,3.39
Slurpie,CAF0020472,11/15/24 9:08,M1135,Soda,2,2.54
Slushie,CAF0023254,11/15/24 9:16,M1211,Soup,1,5.09
Slurpie,CAF0023254,11/15/24 9:16,M1211,Hot Chocolate,1,3.39
Slushie,CAF0023140,11/15/24 9:18,M1208,Breakfast Sandwich,2,6.67
Slurpie,CAF0023140,11/15/24 9:18,M1208,Hot Chocolate,2,3.39
Slurpie,CAF0016017,11/15/24 9:25,M1014,Coffee,2,3.39
Icee,CAF0016017,11/15/24 9:25,M1014,Pizza Slice,2,5.09
Slushie,CAF0016017,11/15/24 9:25,M1014,Soup,2,5.09
Icee,CAF0001175,11/15/24 9:26,C5314,Coffee,2,3.99
Slushie,CAF0002522,11/15/24 9:26,C5716,Coffee,2,3.99
Slurpie,CAF0002522,11/15/24 9:26,C5716,Soda,2,2.99
Icee,CAF0002522,11/15/24 9:26,C5716,Pizza Slice,1,5.99
Icee,CAF0001510,11/15/24 9:27,C5408,Soda,1,2.99
Slurpie,CAF0023332,11/15/24 9:28,M1213,Fries,1,4.24
Slushie,CAF0023332,11/15/24 9:28,M1213,Burger,1,9.34
Slushie,CAF0023332,11/15/24 9:28,M1213,Pizza Slice,1,5.09
Slushie,CAF0019806,11/15/24 9:43,M1119,Pizza Slice,2,5.09
Slurpie,CAF0019806,11/15/24 9:43,M1119,Burger,1,9.34
Icee,CAF0012624,11/15/24 9:47,C8763,Burger,1,10.99
Slushie,CAF0018204,11/15/24 9:54,M1075,Burger,1,9.34
Icee,CAF0018204,11/15/24 9:54,M1075,Soda,2,2.54
Slurpie,CAF0015767,11/15/24 9:56,M1007,Burger,2,9.34
Icee,CAF0015767,11/15/24 9:56,M1007,Cookie,2,2.34
Icee,CAF0009127,11/15/24 9:58,C7702,Soda,1,2.99
Icee,CAF0006529,11/15/24 10:01,C6921,Breakfast Sandwich,1,7.85
Slurpie,CAF0006529,11/15/24 10:01,C6921,Pizza Slice,2,5.99
Icee,CAF0023139,11/15/24 10:07,M1208,Hot Chocolate,2,3.39
Slushie,CAF0007428,11/15/24 10:08,C7187,Hot Chocolate,1,3.99
Slushie,CAF0007428,11/15/24 10:08,C7187,Coffee,2,3.99
Slurpie,CAF0002523,11/15/24 10:09,C5716,Soup,1,5.99
Icee,CAF0002523,11/15/24 10:09,C5716,Fries,2,4.99
Slushie,CAF0002523,11/15/24 10:09,C5716,Pizza Slice,1,5.99
Slushie,CAF0006474,11/15/24 10:09,C6905,Cookie,1,2.75
Slushie,CAF0006474,11/15/24 10:09,C6905,Pizza Slice,2,5.99
Slurpie,CAF0023090,11/15/24 10:09,M1207,Coffee,2,3.39
Slurpie,CAF0013633,11/15/24 10:10,C9069,Cookie,1,2.75
Icee,CAF0013633,11/15/24 10:10,C9069,Breakfast Sandwich,2,7.85
Slurpie,CAF0013633,11/15/24 10:10,C9069,Burger,1,10.99
Icee,CAF0015552,11/15/24 10:20,M1000,Soup,2,5.09
Slushie,CAF0015552,11/15/24 10:20,M1000,Pizza Slice,1,5.09
Icee,CAF0015552,11/15/24 10:20,M1000,Soda,2,2.54
Slurpie,CAF0007752,11/15/24 10:22,C7296,Soda,1,2.99
Slushie,CAF0007752,11/15/24 10:22,C7296,Hot Chocolate,2,3.99
Slurpie,CAF0007752,11/15/24 10:22,C7296,Cookie,2,2.75
Icee,CAF0008951,11/15/24 10:26,C7650,Burger,1,10.99
Slurpie,CAF0008951,11/15/24 10:26,C7650,Hot Chocolate,1,3.99
Slushie,CAF0008951,11/15/24 10:26,C7650,Soda,2,2.99
Slushie,CAF0011578,11/15/24 10:28,C8437,Cookie,1,2.75
Slushie,CAF0018053,11/15/24 10:28,M1071,Cookie,1,2.34
Icee,CAF0018053,11/15/24 10:28,M1071,Pizza Slice,1,5.09
Icee,CAF0018053,11/15/24 10:28,M1071,Burger,2,9.34
Slurpie,CAF0005611,11/15/24 10:36,C6653,Soda,1,2.99
Icee,CAF0005611,11/15/24 10:36,C6653,Soup,1,5.99
Icee,CAF0011998,11/15/24 10:38,C8573,Hot Chocolate,2,3.99
Icee,CAF0011998,11/15/24 10:38,C8573,Pizza Slice,1,5.99
Slurpie,CAF0011998,11/15/24 10:38,C8573,Burger,2,10.99
Icee,CAF0019436,11/15/24 10:52,M1108,Pizza Slice,2,5.09
Slurpie,CAF0019436,11/15/24 10:52,M1108,Coffee,2,3.39
Slushie,CAF0007770,11/15/24 10:54,C7299,Cookie,2,2.75
Slurpie,CAF0007770,11/15/24 10:54,C7299,Burger,2,10.99
Slushie,CAF0011579,11/15/24 11:00,C8437,Hot Chocolate,2,3.99
Icee,CAF0023253,11/15/24 11:03,M1211,Coffee,1,3.39
Slurpie,CAF0023253,11/15/24 11:03,M1211,Hot Chocolate,2,3.39
Icee,CAF0007769,11/15/24 11:05,C7299,Fries,1,4.99
Slurpie,CAF0007427,11/15/24 11:08,C7187,Coffee,1,3.99
Slushie,CAF0007427,11/15/24 11:08,C7187,Hot Chocolate,2,3.99
Slurpie,CAF0012623,11/15/24 11:08,C8763,Fries,2,4.99
Slushie,CAF0013634,11/15/24 11:08,C9069,Hot Chocolate,2,3.99
Slurpie,CAF0013634,11/15/24 11:08,C9069,Burger,2,10.99
Slurpie,CAF0000511,11/15/24 11:13,C5139,Cookie,1,2.75
Icee,CAF0008952,11/15/24 11:14,C7650,Coffee,1,3.99
Slushie,CAF0008952,11/15/24 11:14,C7650,Soup,2,5.99
Slurpie,CAF0008952,11/15/24 11:14,C7650,Pizza Slice,2,5.99
Slurpie,CAF0001511,11/15/24 11:19,C5408,Burger,2,10.99
Slushie,CAF0001511,11/15/24 11:19,C5408,Soda,2,2.99
Icee,CAF0001511,11/15/24 11:19,C5408,Coffee,1,3.99
Icee,CAF0018203,11/15/24 11:21,M1075,Breakfast Sandwich,1,6.67
Slurpie,CAF0023091,11/15/24 11:23,M1207,Burger,2,9.34
Slushie,CAF0023091,11/15/24 11:23,M1207,Hot Chocolate,1,3.39
Icee,CAF0023091,11/15/24 11:23,M1207,Fries,1,4.24
Slurpie,CAF0017392,11/15/24 11:27,M1055,Burger,1,9.34
Slushie,CAF0015901,11/15/24 11:31,M1010,Hot Chocolate,1,3.39
Icee,CAF0015901,11/15/24 11:31,M1010,Breakfast Sandwich,1,6.67
Slushie,CAF0003337,11/15/24 11:35,C5967,Pizza Slice,2,5.99
Icee,CAF0003337,11/15/24 11:35,C5967,Cookie,2,2.75
Slushie,CAF0016359,11/15/24 11:35,M1022,Soup,1,5.09
Slushie,CAF0003417,11/15/24 11:41,C5996,Fries,2,4.99
Slurpie,CAF0013302,11/15/24 11:42,C8985,Fries,1,4.99
Slushie,CAF0008303,11/15/24 11:51,C7469,Fries,2,4.99
Slushie,CAF0008303,11/15/24 11:51,C7469,Cookie,1,2.75
Slushie,CAF0008303,11/15/24 11:51,C7469,Pizza Slice,2,5.99
Slurpie,CAF0018281,11/15/24 11:54,M1077,Soup,2,5.09
Icee,CAF0018281,11/15/24 11:54,M1077,Cookie,2,2.34
